name|score|coords
Apollo Beach|0.000104057353644|27.77308, -82.40759,
Majorville|5.6298181916e-05|38.18197, -93.26992,
Oakland County|0.00123210578832|42.66041, -83.3858,
Hatakeyama|5.6298181916e-05|36.1271, 139.26975,
Esja|5.6298181916e-05|64.23608, -21.64922,
Wilkinson County|5.6298181916e-05|32.80241, -83.17125,
Tanami|5.6298181916e-05|33.48641, 135.71605,
Tampico|0.000384877538772|22.25528, -97.86861,
Curry County|5.6298181916e-05|34.57416, -103.34691,
Roxby Downs|0.000104057353644|-30.54892, 136.88377,
Taranaki|5.6298181916e-05|-39.16667, 174.66667,
Shenyang|0.000231923490435|41.79222, 123.43278,
Zibo|0.000191036686912|36.79056, 118.06333,
DC Ranch|0.00487159198516|33.66754, -111.86542,
Wiss Stöckli|0.000104057353644|46.81761, 8.74227,
Umbulan Ubar|5.6298181916e-05|-3.964, 104.5558,
Paulson|5.6298181916e-05|39.32205, -77.42582,
Freemont|5.6298181916e-05|33.94295, -78.74557,
Towson|0.000104057353644|39.4015, -76.60191,
Czech Republic|0.0013430473122|49.75, 15.0,
Hillsborough County|0.000491905995088|27.90623, -82.34692,
Mount Bethel Church|5.6298181916e-05|38.18597, -78.83475,
Erawan|0.000148593529336|17.30181, 101.95382,
Crow Wing County|5.6298181916e-05|46.48237, -94.07087,
District 1, Solomons Island|5.6298181916e-05|38.40126, -76.44335,
Bad Homburg vor der Höhe|5.6298181916e-05|50.22683, 8.61816,
Olsztyn|0.000148593529336|53.77657, 20.46657,
Ashland County|0.000231923490435|40.84602, -82.27069,
Everett|0.000310185160429|47.97898, -122.20208,
Hawthorne|0.000104057353644|38.52464, -118.62458,
Tama County Sheriff Office|5.6298181916e-05|41.99582, -92.57964,
Puerto Plata|5.6298181916e-05|19.79344, -70.6884,
Tomsk|0.000104057353644|56.49771, 84.97437,
Town of Mount Pleasant|5.6298181916e-05|32.85065, -79.82894,
Neah Bay|0.000148593529336|48.36812, -124.62496,
Tucson|0.00252732530299|32.22174, -110.92648,
Haggerty Cemetery|5.6298181916e-05|32.48375, -86.18774,
Province of Mindoro Oriental|0.000104057353644|13.15555, 121.26803,
Boulder Creek|5.6298181916e-05|37.12606, -122.12219,
Panghayaan Taysan|0.000148593529336|13.7752, 121.1817,
Bangku|5.6298181916e-05|24.1363, 97.8944,
Boston|0.00290132602997|42.35843, -71.05977,
Legaspi City|0.000104057353644|13.13333, 123.73333,
Panchami|5.6298181916e-05|27.2356, 87.7796,
Bangko|0.000271570028108|-2.0796, 102.2573,
Mongar Dzongkhag|5.6298181916e-05|27.25, 91.23333,
Iwatsubo|5.6298181916e-05|34.40864, 135.77858,
Holman 2006 Dam|5.6298181916e-05|38.04992, -120.53937,
Nisqually Reservation|5.6298181916e-05|47.02001, -122.65749,
San Patricio County|0.000104057353644|28.00878, -97.51827,
Selma|0.000347917333072|46.31977, 9.13006,
Pulogadung|5.6298181916e-05|-6.1827, 106.906,
Vanua Levu Island|5.6298181916e-05|-17.46667, 177.05,
Burgan|0.000104057353644|44.83333, 77.75,
North Slope Borough|0.00158398133212|69.25056, -152.00056,
Goonyella|0.000148593529336|-21.80183, 147.97066,
Johor Bahru|0.000384877538772|1.4655, 103.7578,
Tarpley|5.6298181916e-05|35.1423, -86.99334,
Haleakala National Park|0.000104057353644|20.7204, -156.15515,
Matna|0.000104057353644|29.54714, 71.55692,
Kemah|5.6298181916e-05|29.54273, -95.02048,
Teniente General Rosendo M. Fraga|0.000756913757979|-23.75, -62.15,
Boac River|5.6298181916e-05|13.4473, 121.8137,
Moncton|0.000104057353644|46.09454, -64.7965,
Feely|5.6298181916e-05|45.87659, -112.68919,
Arrondissement de Villefranche-sur-Saône|5.6298181916e-05|46.0, 4.5,
Sichuan Sheng|0.000310185160429|30.5, 102.66667,
Lavaca County|5.6298181916e-05|29.38435, -96.93015,
Grand Junction|0.000104057353644|39.06387, -108.55065,
Baines Drift|5.6298181916e-05|-22.48333, 28.75,
City of Griswold|5.6298181916e-05|41.2343, -95.13928,
Fort Bragg|0.000231923490435|39.44572, -123.80529,
Town of Deepstep|0.000148593529336|33.01764, -82.96785,
Incheon|5.6298181916e-05|37.45646, 126.70515,
Vero Beach|0.000191036686912|27.63864, -80.39727,
Hubli|5.6298181916e-05|15.34776, 75.13378,
Ichimura|5.6298181916e-05|35.0, 132.28333,
Niigata-ken|0.000191036686912|37.52343, 138.91748,
Polychrome Pass|5.6298181916e-05|63.515, -149.93444,
Uruzgān|0.000104057353644|32.92775, 66.63253,
Lake Erie Beach|0.000819689549884|42.62423, -79.06698,
Stevens County|5.6298181916e-05|45.58613, -96.0003,
Annette Island Airport|5.6298181916e-05|55.04244, -131.57223,
Margaritovo|5.6298181916e-05|43.4067, 134.75184,
Yavapai County|5.6298181916e-05|34.59988, -112.55387,
Johnston County|0.000104057353644|35.51761, -78.36564,
Mumbai|0.000594265389245|19.07283, 72.88261,
Koivukylä|5.6298181916e-05|66.14108, 25.14717,
Goa|0.00042115192993|15.33333, 74.08333,
Phenix City|5.6298181916e-05|32.47098, -85.00077,
Coila|5.6298181916e-05|-36.0068, 150.0965,
Madang|0.000148593529336|29.99064, 116.65443,
Bay of Fundy|0.000191036686912|45.00015, -65.49883,
Gif-sur-Yvette|5.6298181916e-05|48.68333, 2.13333,
Chesapeake Bay Bridge-Tunnel|0.00191435604716|37.03348, -76.08299,
Yountville|5.6298181916e-05|38.40158, -122.36081,
Lake Taneycomo|5.6298181916e-05|36.65833, -93.125,
Andamooka|0.000104057353644|-30.44808, 137.16564,
Aix-en-Issart|0.000104057353644|50.47667, 1.85861,
Kings County|0.000148593529336|36.07536, -119.8155,
Munshiganj|0.000104057353644|23.55, 90.36667,
Township of Plumlee|5.6298181916e-05|36.08426, -93.30652,
Taman Senai|5.6298181916e-05|1.6006, 103.6419,
Town of Luray|5.6298181916e-05|38.66531, -78.45449,
Saint-Laurent-des-Arbres|5.6298181916e-05|44.05493, 4.70026,
Kyrgyzstan|0.00131555307853|40.51062, 72.74848,
Tsushima|0.000104057353644|34.20634, 129.29076,
Coos County|0.000104057353644|44.6896, -71.30542,
Sítio Hiroshi Fujita|0.000191036686912|-25.93528, -49.58167,
Kentucky|0.00171329366214|38.20042, -84.87762,
Parādīp Garh|5.6298181916e-05|20.31641, 86.6085,
Guyane|0.000148593529336|4.0, -53.0,
Serravalle Langhe|0.000104057353644|44.55924, 8.05864,
Huyện Kim Động|5.6298181916e-05|20.74645, 106.03632,
Parwan|5.6298181916e-05|35.16601, 69.00165,
Pozo Almonte|5.6298181916e-05|-20.7702, -69.50453,
Best Western Hotel St. Raphael|5.6298181916e-05|53.5528, 10.016,
Nanjing|0.000148593529336|32.06167, 118.77778,
María Eugenia (Los Chacuales)|5.6298181916e-05|30.59556, -111.82306,
Territoire de Belfort|5.6298181916e-05|47.63578, 6.88843,
Village of Parks|0.000148593529336|30.21722, -91.82724,
Williamson River Access Park|5.6298181916e-05|42.65875, -121.85196,
Moliets-et-Maa|5.6298181916e-05|43.84889, -1.35833,
Menken (historical)|5.6298181916e-05|39.20827, -115.48642,
Ci Tarum|5.6298181916e-05|-5.93833, 106.99333,
Nodaway River Bridge|5.6298181916e-05|41.14721, -95.04193,
Johannesburg|0.000594265389245|-26.20227, 28.04363,
Baveno|5.6298181916e-05|45.90837, 8.49962,
Suugaant|0.000104057353644|45.53257, 107.04546,
Camden County|0.000191036686912|30.92249, -81.63639,
San Joaquin Valley National Cemetery|0.000456809330976|37.11485, -121.07648,
Red Lodge|0.000148593529336|45.18578, -109.24682,
Redmond|0.000191036686912|47.67399, -122.12151,
Village of Wauconda|0.000104057353644|42.27449, -88.12079,
Abu Dhabi|0.000148593529336|24.46667, 54.36667,
Windsor County|0.000456809330976|43.58, -72.58624,
Wakulla County|5.6298181916e-05|30.14777, -84.37561,
Pigeon River|5.6298181916e-05|48.0115, -89.70735,
St. Thomas|0.000148593529336|42.77361, -81.18038,
Halls Creek|0.000104057353644|-18.22485, 127.66647,
Marmara Ereğlisi|0.000148593529336|40.97003, 27.95528,
Clatskanie|5.6298181916e-05|46.10122, -123.20679,
State of Queensland|0.00139757751886|-20.0, 145.0,
Quinhagak Airport|0.000231923490435|59.75898, -161.85364,
Navarra|0.000104057353644|42.75, -1.66667,
Summerton|5.6298181916e-05|33.60822, -80.3512,
Chambers County|5.6298181916e-05|29.70826, -94.67138,
Mount Sopris|5.6298181916e-05|39.26306, -107.17583,
Chickasha|5.6298181916e-05|35.05257, -97.93643,
Telford|5.6298181916e-05|52.67659, -2.44926,
Hasle b.B., Mühle|0.000231923490435|47.01912, 7.64337,
Province of La Union|0.000104057353644|16.5, 120.41667,
Mengjiagou|5.6298181916e-05|38.86667, 110.48333,
Bombay|0.000271570028108|-37.16667, 174.98333,
White Plains|5.6298181916e-05|41.03399, -73.76291,
City and District of St. Albans|0.000594265389245|51.77007, -0.33251,
East Bay Neck|5.6298181916e-05|-42.9, 147.81667,
Changwat Phangnga|0.000148593529336|8.63333, 98.41667,
United States Army Corps of Engineers Coralville Lake|5.6298181916e-05|41.72472, -91.52572,
Rosen|5.6298181916e-05|47.32293, 8.83091,
Spring Creek|5.6298181916e-05|40.72659, -115.5859,
Cheyenne|0.000526488763961|41.13998, -104.82025,
Levy County|5.6298181916e-05|29.28221, -82.78861,
Saldanha Bay|5.6298181916e-05|-33.01018, 18.17613,
Pamplona|5.6298181916e-05|42.81687, -1.64323,
Alta Floresta|5.6298181916e-05|-10.01997, -56.30288,
Regierungsbezirk Darmstadt|0.000347917333072|50.0, 8.75,
Lehi|0.000104057353644|40.39162, -111.85077,
Giessen|5.6298181916e-05|47.401, 8.4274,
Cedar City|0.000191036686912|37.67748, -113.06189,
New Orleans|0.00263926653571|29.95465, -90.07507,
Tehran|5.6298181916e-05|35.69439, 51.42151,
Allegan County|0.000104057353644|42.51766, -85.91034,
Southampton|0.000310185160429|50.91667, -1.38333,
Butterworth|0.000148593529336|5.3991, 100.36382,
Nova Aurora|0.000911780356448|-24.50954, -53.2967,
Central Desert|5.6298181916e-05|-21.07203, 133.49949,
Emery County|0.000310185160429|38.99677, -110.70067,
Vashon Island Fire and Rescue Station 55 Headquarters|5.6298181916e-05|47.44783, -122.46286,
Battle Creek|5.6298181916e-05|42.3173, -85.17816,
Zhuzhou|5.6298181916e-05|27.83333, 113.15,
Wilāyat-e Lōgar|5.6298181916e-05|34.0, 69.25,
Little Tobago|5.6298181916e-05|12.5, -61.4,
Toria|5.6298181916e-05|41.36911, 43.5744,
Fuhrländer FL MD/77 Windkraftanlage Elspe|0.00453810722972|51.13867, 8.11458,
Baogang|0.000191036686912|31.53818, 121.60286,
Kāne‘ohe|5.6298181916e-05|21.39611, -157.79556,
Rāsteh Māzeh|5.6298181916e-05|37.04581, 49.76337,
Rainbow Plateau|5.6298181916e-05|37.07527, -110.87931,
Mombassa|5.6298181916e-05|10.28333, 15.91667,
Hoboken|0.000191036686912|40.74399, -74.03236,
Vicksburg|0.000148593529336|32.35265, -90.87788,
Durbans|0.000148593529336|44.6769, 1.7747,
Eagle River|0.000148593529336|45.91718, -89.2443,
Wau|0.000104057353644|7.70286, 27.9953,
Haneda|0.000191036686912|37.68417, 140.56646,
California|0.0138021919369|37.25022, -119.75126,
North Fork Toutle River|5.6298181916e-05|46.32789, -122.71678,
Saugus|5.6298181916e-05|42.46482, -71.01005,
Kings Bay Base|5.6298181916e-05|30.79836, -81.56589,
Wallops Flight Facility|0.000850650655335|37.94074, -75.46742,
Vuda Point|5.6298181916e-05|-17.6821, 177.38572,
Willacy County|0.000104057353644|26.47701, -97.59182,
Combahee Church (historical)|5.6298181916e-05|32.68768, -80.74094,
Orangeburg County|0.000104057353644|33.43899, -80.8003,
Township of Wiser|5.6298181916e-05|47.1066, -96.8828,
Hacienda Tahiti|0.000310185160429|3.759, -73.63665,
Hassan|5.6298181916e-05|13.00715, 76.0962,
Chassigny|5.6298181916e-05|47.71135, 5.37956,
Gem Glacier|0.000104057353644|-43.51831, 170.1201,
Friendswood|5.6298181916e-05|29.5294, -95.20104,
Antibes|5.6298181916e-05|43.56241, 7.12777,
Packer|5.6298181916e-05|41.66649, -71.9523,
Alfonso|5.6298181916e-05|14.14083, 120.85389,
Elk River Basin|0.000191036686912|39.51123, -75.86938,
Bellegarde-en-Marche|5.6298181916e-05|45.98194, 2.29444,
Dixie County|5.6298181916e-05|29.58124, -83.18703,
Polk County|0.000148593529336|41.6855, -93.57353,
Guanajuato|5.6298181916e-05|21.01858, -101.2591,
Parris (historical)|5.6298181916e-05|33.25289, -96.6061,
Panamá|5.6298181916e-05|8.9936, -79.51973,
Mukah|5.6298181916e-05|2.89435, 112.09145,
Palma de Mallorca|5.6298181916e-05|39.56951, 2.64745,
estelar oceania hotel|0.000104057353644|10.39552, -75.55667,
Ōnami|0.000104057353644|35.99091, 139.93743,
Foley|5.6298181916e-05|30.40659, -87.6836,
St. Lawrence County|0.000310185160429|44.50062, -75.11631,
Desa Karita|5.6298181916e-05|-9.8989, 120.0702,
Baptist Hospital of East Tennessee|0.000271570028108|35.95603, -83.91486,
Sugar Bay Club, St. Kitts|5.6298181916e-05|17.3004, -62.6883,
High Spring Mountains|0.000104057353644|35.55371, -95.75943,
Mendel Polar Station|0.000191036686912|-63.8, -57.86667,
Shiriya|0.000347917333072|41.4, 141.45,
Perkins County|0.000104057353644|45.49051, -102.47563,
Fort Pierce|0.000148593529336|27.44671, -80.32561,
Mount Hood Village|5.6298181916e-05|45.3554, -121.98064,
Tonduron Spire|0.000104057353644|-31.3652, 148.9846,
Nokomai River|5.6298181916e-05|-45.55, 168.65,
Caledonia County|5.6298181916e-05|44.46472, -72.10219,
Mildura|0.000104057353644|-34.18551, 142.16251,
Xj-Liverpool Intl Conf Ctr|5.6298181916e-05|31.27, 120.74212,
United States Fish and Wildlife Big Lake National Wildlife Refuge Park Security|0.000104057353644|35.8553, -90.13696,
Hotel Acropolis Hill|5.6298181916e-05|37.96694, 23.72317,
Glendale|0.000148593529336|33.53865, -112.18599,
Kolar|0.000104057353644|13.13, 78.23,
Chaoyang|5.6298181916e-05|41.57028, 120.45861,
Mount Painter|5.6298181916e-05|-35.26511, 149.06787,
Songhŭng-ni|5.6298181916e-05|40.31472, 127.58083,
Rock Island County|0.000104057353644|41.46733, -90.56743,
Mount Gould|0.000191036686912|36.1196, -76.763,
Washougal|5.6298181916e-05|45.58262, -122.35342,
West Sacramento|0.000104057353644|38.58046, -121.53023,
Cumberland Island National Seashore|0.000104057353644|30.85851, -81.45254,
Coastal Georgia Botnaical Garden|5.6298181916e-05|32.00065, -81.26827,
Super 8 San Antonio Tx|0.000104057353644|29.369, -98.455,
Buck Island|0.000148593529336|32.25694, -64.85889,
Shawnee County|0.000191036686912|39.04151, -95.75653,
West Bengal|0.00173880504428|24.0, 88.0,
Fort Yukon|5.6298181916e-05|66.56472, -145.27389,
Nipomo|0.000104057353644|35.05109, -120.54045,
Dade County|5.6298181916e-05|34.85452, -85.50453,
City of Watertown Town|0.000231923490435|42.36999, -71.17744,
East Anglia|5.6298181916e-05|53.40017, -108.46807,
Great Basin Addition|0.000594265389245|41.16439, -112.038,
West Bank|0.000148593529336|31.66667, 35.25,
Choptank River|5.6298181916e-05|38.63456, -76.32662,
Ensenada|0.000104057353644|31.86613, -116.59972,
Avra Valley|5.6298181916e-05|32.43785, -111.31539,
Alexandria|0.000692903985853|31.21564, 29.95527,
Cincinnati|0.000692903985853|39.162, -84.45689,
Shyam Chānd|5.6298181916e-05|21.95069, 90.35585,
Mackenzie River|5.6298181916e-05|-23.63333, 149.76667,
Texcoco de Mora|0.000104057353644|19.51194, -98.88293,
Baldwin County|0.000347917333072|30.66097, -87.74984,
San Luis Valley Regional Airport|0.000231923490435|37.43473, -105.86724,
Lake Nyasa|5.6298181916e-05|-12.0, 34.5,
Muench Island|5.6298181916e-05|44.2458, -91.88599,
Yamburg|5.6298181916e-05|68.34451, 77.23183,
Equator - Anti-Meridian Cross|0.000271570028108|0.0, 180.0,
Little Tucannon River|5.6298181916e-05|46.22848, -117.72269,
Belconnen|0.000148593529336|-35.21667, 149.08333,
Chubu|5.6298181916e-05|40.33936, 122.45714,
Chōsei-gun|5.6298181916e-05|35.40103, 140.29002,
Laos|0.00153139331638|-8.1826, 114.3188,
Cherhill|5.6298181916e-05|51.44015, -1.93155,
Wembley|5.6298181916e-05|55.14995, -119.13602,
Wijaya Rajadahana|5.6298181916e-05|7.2326, 80.116,
Saint-Jean-de-Niost|5.6298181916e-05|45.83333, 5.21667,
Longkou|0.000104057353644|26.18583, 115.30088,
Grayling|0.000148593529336|44.6614, -84.71475,
Pittsburgh|0.00193902375456|40.44062, -79.99589,
Oxrimivka|5.6298181916e-05|50.33489, 37.21657,
Yunnan Sheng|0.000384877538772|25.0, 101.5,
Gregory County|5.6298181916e-05|43.19238, -99.18561,
Massachusetts|0.00327882094703|42.36565, -71.10832,
Lynchburg|0.000104057353644|37.41375, -79.14225,
Villa Vásquez|0.000104057353644|19.7411, -71.4464,
Puesto Cerro Bayo|5.6298181916e-05|-24.78996, -65.81259,
San Pedro Apartado|0.000104057353644|15.83702, 120.56521,
Portola Valley|0.000104057353644|37.38411, -122.23524,
Aransas County|0.000148593529336|28.01501, -97.07382,
Divide County|5.6298181916e-05|48.81489, -103.48735,
Blackberry Hill Hospital|5.6298181916e-05|51.48315, -2.53883,
City of Quinlan|5.6298181916e-05|32.90892, -96.13187,
Pyin Oo Lwin District|5.6298181916e-05|22.80987, 96.18107,
New Delhi|0.000456809330976|28.63576, 77.22445,
Beaufort Sea|0.00097192346861|69.49968, -138.00542,
Parkfield|0.000271570028108|39.49149, -76.9622,
Qui Nhon|5.6298181916e-05|13.77648, 109.22367,
St. Georges Basin|5.6298181916e-05|-35.08986, 150.59801,
Watson Lake|0.000104057353644|60.06349, -128.70893,
Buriti dos Lopes|5.6298181916e-05|-3.29357, -41.8181,
Zahedan|0.000148593529336|29.4963, 60.8629,
Town of Bakersville|5.6298181916e-05|36.01535, -82.15826,
Village of Table Grove|0.000347917333072|40.36503, -90.42525,
Burnie|0.000104057353644|-41.05584, 145.90375,
Jundee Airport|0.000104057353644|-26.42127, 120.57967,
Vladivostok|0.000310185160429|43.10562, 131.87353,
Torreon|0.000148593529336|25.54389, -103.41898,
Thomasville|5.6298181916e-05|30.83658, -83.97878,
Bowell|5.6298181916e-05|50.13337, -110.95168,
Keys|0.000191036686912|35.79815, -94.96773,
Soo Locks|0.000191036686912|46.50308, -84.35171,
Stoke Golding|5.6298181916e-05|52.5689, -1.40339,
Orinoco River Powerline Crossing|5.6298181916e-05|8.27503, -62.90214,
Nanchang|0.000231923490435|28.68396, 115.85306,
Driggs|0.000191036686912|43.72325, -111.11133,
Cape Bougainville|0.000104057353644|-51.3003, -58.46532,
Boca Raton|0.000594265389245|26.35869, -80.0831,
Amagasaki Shi|0.000384877538772|34.73544, 135.41181,
University Of Utah Earth Science and Resources Laboratory|0.000148593529336|40.76093, -111.82603,
Goose River|0.000104057353644|24.35, -78.1,
Ringarooma River Forest Reserve|5.6298181916e-05|-41.33, 147.64,
Sítio Rosa Chicora|5.6298181916e-05|-25.8362, -49.541,
Chinle|0.000148593529336|36.15445, -109.55261,
Switzerland|0.00480230745834|47.00016, 8.01427,
Lewiston|0.000148593529336|46.41655, -117.01766,
Yangla|5.6298181916e-05|28.94183, 99.1278,
Nayda|5.6298181916e-05|52.1614, 28.0549,
Sabine Parish|0.000148593529336|31.56401, -93.5547,
Tutuila|0.000191036686912|-2.55, 150.1,
Okayama|0.000347917333072|34.65, 133.93333,
Goleta|0.000104057353644|34.43583, -119.82764,
Helena|0.000148593529336|46.59271, -112.03611,
Province of KwaZulu-Natal|5.6298181916e-05|-29.0, 30.0,
City of Orange Beach|5.6298181916e-05|30.29408, -87.58523,
Onondaga Lake Park|5.6298181916e-05|43.10139, -76.21167,
Florence|0.000627522584639|43.77925, 11.24626,
Haarlem|5.6298181916e-05|52.38084, 4.63683,
Days Inn - Florida Mall - Orlando FL|5.6298181916e-05|28.4264, -81.405,
Town of Grant City|5.6298181916e-05|40.48578, -94.41346,
Slough Creek Park|5.6298181916e-05|43.20692, -92.73769,
Woomera|0.000148593529336|-31.19981, 136.83258,
Tata|5.6298181916e-05|29.66667, -7.83333,
Molokai Airport|0.000231923490435|21.15152, -157.09748,
Charlottenlund|0.000104057353644|63.42054, 10.49678,
Yukon River|0.000491905995088|64.68275, -141.00459,
South Branch South Altamaha River|5.6298181916e-05|31.35606, -81.51483,
Village of Newtown|5.6298181916e-05|39.12407, -84.35136,
Lewis and Clark County|0.000456809330976|47.12234, -112.39035,
City of Quincy|5.6298181916e-05|42.26216, -71.00723,
Changchun|0.000104057353644|43.88, 125.32278,
Volta Redonda|5.6298181916e-05|-22.52306, -44.10417,
Western Area|5.6298181916e-05|8.33333, -13.11667,
Hospederia La Carteria|0.000104057353644|42.05426, -6.63369,
Prince Rupert|5.6298181916e-05|54.31507, -130.32098,
Almora|5.6298181916e-05|29.69223, 79.49789,
City of Jonesboro|5.6298181916e-05|35.82081, -90.6795,
Holben|5.6298181916e-05|47.56166, 9.68698,
Gila Mountains|5.6298181916e-05|33.11534, -109.85536,
Tsuruga|0.000347917333072|35.64547, 136.0558,
Stanford|0.000456809330976|37.53119, -84.66189,
Chalis Early Childhood Ed Centre|5.6298181916e-05|-32.13917, 116.0,
Northern Territory|0.000148593529336|-20.0, 134.0,
East Bay Regional Park District Station 10|5.6298181916e-05|37.71999, -122.09494,
Taunton|0.000231923490435|41.9001, -71.08977,
Miraflores Suites in Lima - Peru|5.6298181916e-05|-12.04178, -77.03995,
Village of Wolverine Lake|5.6298181916e-05|42.55502, -83.48825,
